image_name,image_url,images,URL
john_la_grou_a_plug_for_smart_power_outlets.png,https://pe.tedcdn.com/images/ted/95295_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/95295_254x191.jpg', 'path': 'headshot/full/john_la_grou_a_plug_for_smart_power_outlets.png', 'checksum': 'e7e2f279f9942bc687f0b6bb2ae95f03'}]",https://www.ted.com/talks/john_la_grou_plugs_smart_power_outlets_1
kevin_surace_eco_friendly_drywall.png,https://pe.tedcdn.com/images/ted/95277_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/95277_254x191.jpg', 'path': 'headshot/full/kevin_surace_eco_friendly_drywall.png', 'checksum': '64a24d7847b5ada53cbeaf16db848102'}]",https://www.ted.com/talks/kevin_surace_fixing_drywall_to_heal_the_planet
nancy_etcoff_happiness_and_its_surprises.png,https://pe.tedcdn.com/images/ted/57107_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/57107_254x191.jpg', 'path': 'headshot/full/nancy_etcoff_happiness_and_its_surprises.png', 'checksum': '1e9defaaa0da4927985b6ca845ca070e'}]",https://www.ted.com/talks/nancy_etcoff_on_happiness_and_why_we_want_it
catherine_mohr_surgery_s_past_present_and_robotic_future.png,https://pe.tedcdn.com/images/ted/97055_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/97055_254x191.jpg', 'path': 'headshot/full/catherine_mohr_surgery_s_past_present_and_robotic_future.png', 'checksum': 'cea061fe05fa6c19de5fccbd180e4f7b'}]",https://www.ted.com/talks/catherine_mohr_surgery_s_past_present_and_robotic_future
katherine_fulton_you_are_the_future_of_philanthropy.png,https://pe.tedcdn.com/images/ted/98633_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/98633_254x191.jpg', 'path': 'headshot/full/katherine_fulton_you_are_the_future_of_philanthropy.png', 'checksum': 'f81c28195c173fe11c88fc04b6e78ac7'}]",https://www.ted.com/talks/katherine_fulton_you_are_the_future_of_philanthropy
clay_shirky_how_social_media_can_make_history.png,https://pe.tedcdn.com/images/ted/48286_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/48286_254x191.jpg', 'path': 'headshot/full/clay_shirky_institutions_vs_collaboration.png', 'checksum': 'c23b466123626fd4aecc18b387b0e817'}]",https://www.ted.com/talks/clay_shirky_how_cellphones_twitter_facebook_can_make_history
diane_benscoter_how_cults_rewire_the_brain.png,https://pe.tedcdn.com/images/ted/96805_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/96805_254x191.jpg', 'path': 'headshot/full/diane_benscoter_how_cults_rewire_the_brain.png', 'checksum': '4e564362fff352d2a0c4cee938894631'}]",https://www.ted.com/talks/ex_moonie_diane_benscoter_how_cults_think
sophal_ear_escaping_the_khmer_rouge.png,https://pe.tedcdn.com/images/ted/100983_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/100983_254x191.jpg', 'path': 'headshot/full/sophal_ear_escaping_the_khmer_rouge.png', 'checksum': '8a9853d43e37b51d62f7ba45fd76255f'}]",https://www.ted.com/talks/sophal_ear_escaping_the_khmer_rouge
philip_zimbardo_the_psychology_of_time.png,https://pe.tedcdn.com/images/ted/54221_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/54221_254x191.jpg', 'path': 'headshot/full/philip_zimbardo_the_psychology_of_evil.png', 'checksum': '756e88c81de4ce8fdf63b8aad31cb141'}]",https://www.ted.com/talks/philip_zimbardo_prescribes_a_healthy_take_on_time
qi_zhang_an_electrifying_organ_performance.png,https://pe.tedcdn.com/images/ted/97330_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/97330_254x191.jpg', 'path': 'headshot/full/qi_zhang_an_electrifying_organ_performance.png', 'checksum': '59b388f4c512cdf172ea38ecaf58f8a6'}]",https://www.ted.com/talks/qi_zhang_s_electrifying_organ_performance
paul_collier_new_rules_for_rebuilding_a_broken_nation.png,https://pe.tedcdn.com/images/ted/58996dca4355c7a830fe20676eb0d755bb89cfa0_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/58996dca4355c7a830fe20676eb0d755bb89cfa0_254x191.jpg', 'path': 'headshot/full/paul_collier_the_bottom_billion.png', 'checksum': '148a316df0b3ee5655f40408431d1438'}]",https://www.ted.com/talks/paul_collier_s_new_rules_for_rebuilding_a_broken_nation
arthur_benjamin_teach_statistics_before_calculus.png,https://pe.tedcdn.com/images/ted/ad5b91e6aa89e07e8ce56f4894c47f3cbb3b8e4f_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/ad5b91e6aa89e07e8ce56f4894c47f3cbb3b8e4f_254x191.jpg', 'path': 'headshot/full/arthur_benjamin_a_performance_of_mathemagic.png', 'checksum': 'f802d46defb5906f27ce5c7da5e2e45c'}]",https://www.ted.com/talks/arthur_benjamin_s_formula_for_changing_math_education
gever_tulley_life_lessons_through_tinkering.png,https://pe.tedcdn.com/images/ted/582a8f095b24be2578562967d0fb4fd9ac33b20f_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/582a8f095b24be2578562967d0fb4fd9ac33b20f_254x191.jpg', 'path': 'headshot/full/gever_tulley_5_dangerous_things_you_should_let_your_kids_do.png', 'checksum': '7f00bc944c48fd6bbd2bb809b9a73f83'}]",https://www.ted.com/talks/gever_tulley_s_tinkering_school_in_action
olafur_eliasson_playing_with_space_and_light.png,https://pe.tedcdn.com/images/ted/102084_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/102084_254x191.jpg', 'path': 'headshot/full/olafur_eliasson_playing_with_space_and_light.png', 'checksum': '108b150614016466046d73124208e126'}]",https://www.ted.com/talks/olafur_eliasson_playing_with_space_and_light
jim_fallon_exploring_the_mind_of_a_killer.png,https://pe.tedcdn.com/images/ted/68e823f3276d17025e12d3d9c7e4f48bef3ea42e_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/68e823f3276d17025e12d3d9c7e4f48bef3ea42e_254x191.jpg', 'path': 'headshot/full/jim_fallon_exploring_the_mind_of_a_killer.png', 'checksum': 'bfdedc5dafa7087ff61bb9f510eb6b3a'}]",https://www.ted.com/talks/jim_fallon_exploring_the_mind_of_a_killer
daniel_libeskind_17_words_of_architectural_inspiration.png,https://pe.tedcdn.com/images/ted/99794_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/99794_254x191.jpg', 'path': 'headshot/full/daniel_libeskind_17_words_of_architectural_inspiration.png', 'checksum': '04dd3756fbf9e82989c1427268bae637'}]",https://www.ted.com/talks/daniel_libeskind_s_17_words_of_architectural_inspiration
eames_demetrios_the_design_genius_of_charles_ray_eames.png,https://pe.tedcdn.com/images/ted/100153_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/100153_254x191.jpg', 'path': 'headshot/full/eames_demetrios_the_design_genius_of_charles_ray_eames.png', 'checksum': 'b8b530cbf2f46c8297184ae9822c9342'}]",https://www.ted.com/talks/the_design_genius_of_charles_and_ray_eames
kary_mullis_a_next_gen_cure_for_killer_infections.png,https://pe.tedcdn.com/images/ted/9108137ee0c9449c31af189f8aa2a13d73324465_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/9108137ee0c9449c31af189f8aa2a13d73324465_254x191.jpg', 'path': 'headshot/full/kary_mullis_play_experiment_discover.png', 'checksum': '08c17249501841950f8351b98eb924f3'}]",https://www.ted.com/talks/kary_mullis_next_gen_cure_for_killer_infections
tom_wujec_3_ways_the_brain_creates_meaning.png,https://pe.tedcdn.com/images/ted/35415_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/35415_254x191.jpg', 'path': 'headshot/full/tom_wujec_3_ways_the_brain_creates_meaning.png', 'checksum': 'b2e2940091ed711a2b4f709ab64fb89a'}]",https://www.ted.com/talks/tom_wujec_on_3_ways_the_brain_creates_meaning
stewart_brand_4_environmental_heresies.png,https://pe.tedcdn.com/images/ted/8497_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/8497_254x191.jpg', 'path': 'headshot/full/stewart_brand_what_squatter_cities_can_teach_us.png', 'checksum': 'a238eb23e127cde964a9a4e18ef380ee'}]",https://www.ted.com/talks/stewart_brand_proclaims_4_environmental_heresies
alain_de_botton_a_kinder_gentler_philosophy_of_success.png,https://pe.tedcdn.com/images/ted/105512_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/105512_254x191.jpg', 'path': 'headshot/full/alain_de_botton_a_kinder_gentler_philosophy_of_success.png', 'checksum': '4d95684d7162679268726d1b2849c6e1'}]",https://www.ted.com/talks/alain_de_botton_a_kinder_gentler_philosophy_of_success
willard_wigan_hold_your_breath_for_micro_sculpture.png,https://pe.tedcdn.com/images/ted/106877_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/106877_254x191.jpg', 'path': 'headshot/full/willard_wigan_hold_your_breath_for_micro_sculpture.png', 'checksum': 'b25ce45e314850b71762f0c83d28dc6b'}]",https://www.ted.com/talks/willard_wigan_hold_your_breath_for_micro_sculpture
janine_benyus_biomimicry_in_action.png,https://pe.tedcdn.com/images/ted/1426_253x190.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/1426_253x190.jpg', 'path': 'headshot/full/janine_benyus_biomimicry_s_surprising_lessons_from_nature_s_engineers.png', 'checksum': '77fae7119a17cff35a7a76bb457c7b95'}]",https://www.ted.com/talks/janine_benyus_biomimicry_in_action
daniel_kraft_a_better_way_to_harvest_bone_marrow.png,https://pe.tedcdn.com/images/ted/f9b2a98b1203fc35437524e2ff9552da74a355a6_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/f9b2a98b1203fc35437524e2ff9552da74a355a6_254x191.jpg', 'path': 'headshot/full/daniel_kraft_a_better_way_to_harvest_bone_marrow.png', 'checksum': '5b531943cf6dd88d7b194a597322731a'}]",https://www.ted.com/talks/daniel_kraft_invents_a_better_way_to_harvest_bone_marrow
emmanuel_jal_the_music_of_a_war_child.png,https://pe.tedcdn.com/images/ted/107715_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/107715_254x191.jpg', 'path': 'headshot/full/emmanuel_jal_the_music_of_a_war_child.png', 'checksum': 'd5446790ffd64544728e2c2621236c37'}]",https://www.ted.com/talks/emmanuel_jal_the_music_of_a_war_child
nina_jablonski_skin_color_is_an_illusion.png,https://pe.tedcdn.com/images/ted/102956_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/102956_254x191.jpg', 'path': 'headshot/full/nina_jablonski_skin_color_is_an_illusion.png', 'checksum': 'ea3c3b72ab17c2b07f1211e4547899a7'}]",https://www.ted.com/talks/nina_jablonski_breaks_the_illusion_of_skin_color
gordon_brown_wiring_a_web_for_global_good.png,https://pe.tedcdn.com/images/ted/103923_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/103923_254x191.jpg', 'path': 'headshot/full/gordon_brown_wiring_a_web_for_global_good.png', 'checksum': 'afa03c907d8ef6c7f263003ed813bf5b'}]",https://www.ted.com/talks/gordon_brown
golan_levin_art_that_looks_back_at_you.png,https://pe.tedcdn.com/images/ted/1431_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/1431_254x191.jpg', 'path': 'headshot/full/golan_levin_software_as_art.png', 'checksum': '3d8047cbf7c2a9fdd377f9979abc8b06'}]",https://www.ted.com/talks/golan_levin_ted2009
elaine_morgan_i_believe_we_evolved_from_aquatic_apes.png,https://pe.tedcdn.com/images/ted/106283_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/106283_254x191.jpg', 'path': 'headshot/full/elaine_morgan_i_believe_we_evolved_from_aquatic_apes.png', 'checksum': '3d33afaa98a8a69438ff245543f90f59'}]",https://www.ted.com/talks/elaine_morgan_says_we_evolved_from_aquatic_apes
cary_fowler_one_seed_at_a_time_protecting_the_future_of_food.png,https://pe.tedcdn.com/images/ted/111935_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/111935_254x191.jpg', 'path': 'headshot/full/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food.png', 'checksum': '9ac48651011176cb3b452e5c47f4608c'}]",https://www.ted.com/talks/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food
michael_pritchard_how_to_make_filthy_water_drinkable.png,https://pe.tedcdn.com/images/ted/106980_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/106980_254x191.jpg', 'path': 'headshot/full/michael_pritchard_how_to_make_filthy_water_drinkable.png', 'checksum': '9bc03aa64cdba6e15616c93bef1a758a'}]",https://www.ted.com/talks/michael_pritchard_invents_a_water_filter
paul_romer_why_the_world_needs_charter_cities.png,https://pe.tedcdn.com/images/ted/107210_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/107210_254x191.jpg', 'path': 'headshot/full/paul_romer_why_the_world_needs_charter_cities.png', 'checksum': 'cc844d7a44a1a9643ee05178402d0fcd'}]",https://www.ted.com/talks/paul_romer
hans_rosling_let_my_dataset_change_your_mindset.png,https://pe.tedcdn.com/images/ted/2bd4d0cfff0c3a3306650768c2f988e154db7042_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/2bd4d0cfff0c3a3306650768c2f988e154db7042_254x191.jpg', 'path': 'headshot/full/hans_rosling_the_best_stats_you_ve_ever_seen.png', 'checksum': '9e67f8432dc25d0209fc670d2d617ffe'}]",https://www.ted.com/talks/hans_rosling_at_state
steve_truglia_a_leap_from_the_edge_of_space.png,https://pe.tedcdn.com/images/ted/111234_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/111234_254x191.jpg', 'path': 'headshot/full/steve_truglia_a_leap_from_the_edge_of_space.png', 'checksum': 'e8c962cd06012f8b2c7aeeda9b661435'}]",https://www.ted.com/talks/steve_truglia_a_leap_from_the_edge_of_space
james_balog_time_lapse_proof_of_extreme_ice_loss.png,https://pe.tedcdn.com/images/ted/113030_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/113030_254x191.jpg', 'path': 'headshot/full/james_balog_time_lapse_proof_of_extreme_ice_loss.png', 'checksum': 'ce6e4ded332eee2db28b4e37291476ce'}]",https://www.ted.com/talks/james_balog_time_lapse_proof_of_extreme_ice_loss
dan_pink_the_puzzle_of_motivation.png,https://pe.tedcdn.com/images/ted/110885_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/110885_254x191.jpg', 'path': 'headshot/full/dan_pink_the_puzzle_of_motivation.png', 'checksum': '2ca63af85f4b8a7da613bbc08f5e9442'}]",https://www.ted.com/talks/dan_pink_on_motivation
eric_giler_a_demo_of_wireless_electricity.png,https://pe.tedcdn.com/images/ted/111006_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/111006_254x191.jpg', 'path': 'headshot/full/eric_giler_a_demo_of_wireless_electricity.png', 'checksum': '14955a836843b3d6d3726bd55a171d9c'}]",https://www.ted.com/talks/eric_giler_demos_wireless_electricity
natasha_tsakos_a_multimedia_theatrical_adventure.png,https://pe.tedcdn.com/images/ted/111722_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/111722_254x191.jpg', 'path': 'headshot/full/natasha_tsakos_a_multimedia_theatrical_adventure.png', 'checksum': '9460501d5fc60ad9c515331748ffa591'}]",https://www.ted.com/talks/natasha_tsakos_multimedia_theatrical_adventure
bjarke_ingels_3_warp_speed_architecture_tales.png,https://pe.tedcdn.com/images/ted/d6904cc9256da59cdcbd24bb04e938f2668a288f_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/d6904cc9256da59cdcbd24bb04e938f2668a288f_254x191.jpg', 'path': 'headshot/full/bjarke_ingels_3_warp_speed_architecture_tales.png', 'checksum': 'b8e269d61ba3f78f896c3639257cd117'}]",https://www.ted.com/talks/bjarke_ingels_3_warp_speed_architecture_tales
joshua_silver_adjustable_liquid_filled_eyeglasses.png,https://pe.tedcdn.com/images/ted/112542_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/112542_254x191.jpg', 'path': 'headshot/full/joshua_silver_adjustable_liquid_filled_eyeglasses.png', 'checksum': 'eea653848a1962781eb440205b6e6afb'}]",https://www.ted.com/talks/josh_silver_demos_adjustable_liquid_filled_eyeglasses
geoff_mulgan_post_crash_investing_in_a_better_world.png,https://pe.tedcdn.com/images/ted/112756_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/112756_254x191.jpg', 'path': 'headshot/full/geoff_mulgan_post_crash_investing_in_a_better_world.png', 'checksum': '68d021460060f0cc1ed4bc4b20e05a18'}]",https://www.ted.com/talks/geoff_mulgan_post_crash_investing_in_a_better_world_1
william_kamkwamba_how_i_harnessed_the_wind.png,https://pe.tedcdn.com/images/ted/117463_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/117463_254x191.jpg', 'path': 'headshot/full/william_kamkwamba_how_i_built_a_windmill.png', 'checksum': '1262f04b23a4ce82b40259aa961e9327'}]",https://www.ted.com/talks/william_kamkwamba_how_i_harnessed_the_wind
evan_grant_making_sound_visible_through_cymatics.png,https://pe.tedcdn.com/images/ted/115556_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/115556_254x191.jpg', 'path': 'headshot/full/evan_grant_making_sound_visible_through_cymatics.png', 'checksum': 'f9358e60ff2d2fb12da4c443aaa577c1'}]",https://www.ted.com/talks/evan_grant_cymatics
jacqueline_novogratz_a_third_way_to_think_about_aid.png,https://pe.tedcdn.com/images/ted/1614_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/1614_254x191.jpg', 'path': 'headshot/full/jacqueline_novogratz_invest_in_africa_s_own_solutions.png', 'checksum': '77e11c694ad77356f03b951331080e78'}]",https://www.ted.com/talks/jacqueline_novogratz_a_third_way_to_think_about_aid
oliver_sacks_what_hallucination_reveals_about_our_minds.png,https://pe.tedcdn.com/images/ted/116021_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/116021_254x191.jpg', 'path': 'headshot/full/oliver_sacks_what_hallucination_reveals_about_our_minds.png', 'checksum': '77378111a3028d566f5a9704687e4ca3'}]",https://www.ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds
lewis_pugh_how_i_swam_the_north_pole.png,https://pe.tedcdn.com/images/ted/114489_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/114489_254x191.jpg', 'path': 'headshot/full/lewis_pugh_how_i_swam_the_north_pole.png', 'checksum': '7ccaa993271694009d9371ad2c4ab119'}]",https://www.ted.com/talks/lewis_pugh_swims_the_north_pole
rebecca_saxe_how_we_read_each_other_s_minds.png,https://pe.tedcdn.com/images/ted/114618_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/114618_254x191.jpg', 'path': 'headshot/full/rebecca_saxe_how_we_read_each_other_s_minds.png', 'checksum': 'e539ef644aead9a4dccc84f8657c43ed'}]",https://www.ted.com/talks/rebecca_saxe_how_brains_make_moral_judgments
karen_armstrong_let_s_revive_the_golden_rule.png,https://pe.tedcdn.com/images/ted/34769_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/34769_254x191.jpg', 'path': 'headshot/full/karen_armstrong_my_wish_the_charter_for_compassion.png', 'checksum': '0f6a8f1cbf17e2b3e52562be06016ee7'}]",https://www.ted.com/talks/karen_armstrong_let_s_revive_the_golden_rule
vishal_vaid_hypnotic_south_asian_improv_music.png,https://pe.tedcdn.com/images/ted/114778_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/114778_254x191.jpg', 'path': 'headshot/full/vishal_vaid_hypnotic_south_asian_improv_music.png', 'checksum': '3867060827d1e3af4305529fc7d34212'}]",https://www.ted.com/talks/vishal_vaid_s_hypnotic_song
misha_glenny_the_real_story_of_mcmafia_how_global_crime_networks_work.png,https://pe.tedcdn.com/images/ted/114982_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/114982_254x191.jpg', 'path': 'headshot/full/misha_glenny_the_real_story_of_mcmafia_how_global_crime_networks_work.png', 'checksum': '02dd021d2bc458f5bb483878dfc863a2'}]",https://www.ted.com/talks/misha_glenny_investigates_global_crime_networks
stefan_sagmeister_the_power_of_time_off.png,https://pe.tedcdn.com/images/ted/59ffba03a991f28a64d4ba7a850076d3b2dc5a79_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/59ffba03a991f28a64d4ba7a850076d3b2dc5a79_254x191.jpg', 'path': 'headshot/full/stefan_sagmeister_happiness_by_design.png', 'checksum': '2c90c902bd2051409e9a7ec19fe67232'}]",https://www.ted.com/talks/stefan_sagmeister_the_power_of_time_off
john_lloyd_an_inventory_of_the_invisible.png,https://pe.tedcdn.com/images/ted/115800_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/115800_254x191.jpg', 'path': 'headshot/full/john_lloyd_an_inventory_of_the_invisible.png', 'checksum': 'd4fca6b912f41e8fdbb764fd673507a0'}]",https://www.ted.com/talks/john_lloyd_inventories_the_invisible
imogen_heap_wait_it_out.png,https://pe.tedcdn.com/images/ted/116400_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/116400_254x191.jpg', 'path': 'headshot/full/imogen_heap_wait_it_out.png', 'checksum': '53955ebdf6cf7491cf105feef7889c10'}]",https://www.ted.com/talks/imogen_heap_wait
jonathan_zittrain_the_web_as_random_acts_of_kindness.png,https://pe.tedcdn.com/images/ted/117053_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/117053_254x191.jpg', 'path': 'headshot/full/jonathan_zittrain_the_web_as_random_acts_of_kindness.png', 'checksum': 'b7756261cd1d6735e2d75447b8326a6e'}]",https://www.ted.com/talks/jonathan_zittrain_the_web_is_a_random_act_of_kindness
tim_brown_designers_think_big.png,https://pe.tedcdn.com/images/ted/118806_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/118806_254x191.jpg', 'path': 'headshot/full/tim_brown_tales_of_creativity_and_play.png', 'checksum': '3b9c2f9d3807fd0299b7d4e29446927d'}]",https://www.ted.com/talks/tim_brown_urges_designers_to_think_big
evgeny_morozov_how_the_net_aids_dictatorships.png,https://pe.tedcdn.com/images/ted/102820_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/102820_254x191.jpg', 'path': 'headshot/full/evgeny_morozov_how_the_net_aids_dictatorships.png', 'checksum': '0f986b11b76a8c048ff6982588865f9a'}]",https://www.ted.com/talks/evgeny_morozov_is_the_internet_what_orwell_feared
taryn_simon_photographs_of_secret_sites.png,https://pe.tedcdn.com/images/ted/117687_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/117687_254x191.jpg', 'path': 'headshot/full/taryn_simon_photographs_of_secret_sites.png', 'checksum': '170d742521c44459fc2cd24b45ec5e30'}]",https://www.ted.com/talks/taryn_simon_photographs_secret_sites
carolyn_steel_how_food_shapes_our_cities.png,https://pe.tedcdn.com/images/ted/748cf34e1cdabda0960f7159888ba12c91fd16b8_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/748cf34e1cdabda0960f7159888ba12c91fd16b8_254x191.jpg', 'path': 'headshot/full/carolyn_steel_how_food_shapes_our_cities.png', 'checksum': '716855c1a3bb48ce4dbbebbc05bfcbf3'}]",https://www.ted.com/talks/carolyn_steel_how_food_shapes_our_cities
parag_khanna_mapping_the_future_of_countries.png,https://pe.tedcdn.com/images/ted/118202_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/118202_254x191.jpg', 'path': 'headshot/full/parag_khanna_mapping_the_future_of_countries.png', 'checksum': 'b02f3e961d3db61dda7bc2d612a560f5'}]",https://www.ted.com/talks/parag_khanna_maps_the_future_of_countries
beau_lotto_optical_illusions_show_how_we_see.png,https://pe.tedcdn.com/images/ted/09e97469c6f60491ee8071bc2aff46e94461f340_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/09e97469c6f60491ee8071bc2aff46e94461f340_254x191.jpg', 'path': 'headshot/full/beau_lotto_optical_illusions_show_how_we_see.png', 'checksum': '5110ffcc42b6cefec6e237133f548e71'}]",https://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see
garik_israelian_how_spectroscopy_could_reveal_alien_life.png,https://pe.tedcdn.com/images/ted/119309_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/119309_254x191.jpg', 'path': 'headshot/full/garik_israelian_how_spectroscopy_could_reveal_alien_life.png', 'checksum': '046061e5fbe212f37bee4ea2ec3c0565'}]",https://www.ted.com/talks/garik_israelian_what_s_inside_a_star
rory_sutherland_life_lessons_from_an_ad_man.png,https://pe.tedcdn.com/images/ted/121598_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/121598_254x191.jpg', 'path': 'headshot/full/rory_sutherland_life_lessons_from_an_ad_man.png', 'checksum': '1163d4d5f40c5737718d8e570a9dda45'}]",https://www.ted.com/talks/rory_sutherland_life_lessons_from_an_ad_man
julian_treasure_the_4_ways_sound_affects_us.png,https://pe.tedcdn.com/images/ted/3dea828a824d4f67ba2258123b07d4d3d49a8318_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/3dea828a824d4f67ba2258123b07d4d3d49a8318_254x191.jpg', 'path': 'headshot/full/julian_treasure_the_4_ways_sound_affects_us.png', 'checksum': '0d3ce3355608c745345026078b7f93d8'}]",https://www.ted.com/talks/julian_treasure_the_4_ways_sound_affects_us
david_deutsch_a_new_way_to_explain_explanation.png,https://pe.tedcdn.com/images/ted/b5bd878df6cbd99d226018b2653636f66824e499_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/b5bd878df6cbd99d226018b2653636f66824e499_254x191.jpg', 'path': 'headshot/full/david_deutsch_chemical_scum_that_dream_of_distant_quasars.png', 'checksum': '5ed6f312186bf0e71c001ac6ac1d0441'}]",https://www.ted.com/talks/david_deutsch_a_new_way_to_explain_explanation
david_logan_tribal_leadership.png,https://pe.tedcdn.com/images/ted/120502_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/120502_254x191.jpg', 'path': 'headshot/full/david_logan_tribal_leadership.png', 'checksum': '7d8ac77467efbb42bb328b7a82ccf9c7'}]",https://www.ted.com/talks/david_logan_on_tribal_leadership
john_gerzema_the_post_crisis_consumer.png,https://pe.tedcdn.com/images/ted/123299_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/123299_254x191.jpg', 'path': 'headshot/full/john_gerzema_the_post_crisis_consumer.png', 'checksum': '46f27a9e6a953271b0b301f55f90e310'}]",https://www.ted.com/talks/john_gerzema_the_post_crisis_consumer
chimamanda_ngozi_adichie_the_danger_of_a_single_story.png,https://pe.tedcdn.com/images/ted/1ec14eb706a5af446bd2576f9c7ba501884a1f98_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/1ec14eb706a5af446bd2576f9c7ba501884a1f98_254x191.jpg', 'path': 'headshot/full/chimamanda_ngozi_adichie_the_danger_of_a_single_story.png', 'checksum': '7a8f46d2dfe67503d3cc3fa908fd564f'}]",https://www.ted.com/talks/chimamanda_adichie_the_danger_of_a_single_story
cameron_sinclair_the_refugees_of_boom_and_bust.png,https://pe.tedcdn.com/images/ted/1319_254x191.jpg,"[{'url': 'https://pe.tedcdn.com/images/ted/1319_254x191.jpg', 'path': 'headshot/full/cameron_sinclair_my_wish_a_call_for_open_source_architecture.png', 'checksum': '237bbf2cbc8dbeb1312f932e3916223f'}]",https://www.ted.com/talks/cameron_sinclair_the_refugees_of_boom_and_bust
